421882	213.213.181.80	64.6267091035	-10.3696070724
22377	118.112.35.197	-7.7905702983	-54.1115116051
1227	144.103.226.67	36.4066087784	22.4990206679
435870	28.202.32.104	-79.5068263211	48.4570952833
259572	193.84.178.180	46.5401602566	-70.5413886047
303412	166.162.52.94	-88.2055919015	109.817585483
100090	124.59.250.243	87.6636454233	-45.6525400813
378677	233.77.21.26	-86.5715072426	121.787794425
437162	13.236.156.138	-75.834269242	58.0521233367
21976	31.175.198.220	-16.4059235912	-55.1272992662
56824	172.63.225.193	-42.2155467551	-116.888154421
452453	221.154.63.160	-48.2862895239	-132.705795233
372385	236.107.252.193	-44.8332540262	84.1663312205
104556	181.195.148.136	64.9826336544	172.417290132
8204	230.56.77.98	-88.0933049465	68.3510965522
34161	83.107.130.214	1.05966378395	161.600421351
32366	166.174.132.204	-43.8203373904	180.445314631
41738	90.192.230.183	-40.8609437066	31.4296327843
210149	234.102.93.42	-46.5894617195	-17.3319060402
440384	186.145.62.130	-45.9889129032	131.3419356
65461	40.105.49.160	-26.3470715932	157.90419826
33865	189.193.12.227	22.0987689038	159.682646009
424935	163.5.188.5	-72.8034609879	160.160229878
245812	215.96.218.114	15.1792736893	121.055652451
399617	192.184.130.214	59.3858807855	105.309693553
366363	48.24.99.206	-42.4996223344	136.227925213
130258	175.42.164.58	-45.8057675151	86.7796243653
144466	234.78.154.146	82.0154582557	-17.8659243969
256170	170.118.82.124	17.1278786101	96.4435572372
326468	183.239.212.71	-48.5653971246	-98.5118590762
52310	14.144.226.77	-46.6400004125	92.065206659
365666	107.241.200.226	31.6622735919	-111.903538768
37125	159.27.9.182	1.55415457564	174.048445536
293573	230.107.150.145	51.2598235773	150.696536091
82944	141.154.202.213	40.5335341296	-128.597614655
268414	9.216.136.166	47.1795477563	-113.997506186
293619	95.8.7.122	23.760351063	29.4539501449
361743	29.148.2.130	2.42183726752	-118.100628417
67009	61.118.104.227	81.9372043395	-175.688380847
404271	229.254.62.129	76.4678857362	-42.1418776389
243926	227.75.185.141	-8.81177021876	126.279461681
349720	101.251.16.240	77.2449937646	139.849169581
200073	160.220.99.233	15.9518700656	42.1918704536
113091	249.39.52.115	-42.7245877817	-18.9062386123
143300	147.168.67.59	-67.4544660795	69.6246540646
222693	229.228.170.106	82.8783961736	142.385927309
380967	240.133.79.7	26.441115573	100.89412418
150610	66.166.220.13	-11.6184553529	-112.17407063
243259	7.202.148.198	12.6088990859	-8.74239012305
89033	200.218.255.61	-6.55656038203	-96.5624748137
443834	255.113.123.207	-71.0560133282	131.361345829
384546	220.182.238.46	-0.239621116052	175.893950398
117236	127.210.190.68	-55.8411097228	132.53777085
97964	241.180.185.60	-46.4905200223	-78.5090823955
205909	19.229.135.7	37.1883181807	57.092153667
359421	231.114.2.129	-41.6645680932	-87.2907456448
394097	248.130.170.224	4.45944579533	13.3118430594
184093	159.222.105.57	82.0476765196	-88.8308788682
444671	80.205.228.116	-6.42167962071	-96.3174463402
212614	227.133.162.129	58.434990103	20.4170224285
66544	141.208.238.80	-49.5580300474	121.782959324
45475	33.142.215.150	60.0299694972	124.728897722
426077	82.160.141.151	-82.1493529117	48.9731449798
126351	133.132.149.226	78.0242379269	-134.533234115
367669	49.217.144.37	57.379590416	158.968705823
185887	184.66.129.252	-1.31794309823	-167.735204335
266640	104.67.245.250	-63.5493666365	132.730993394
247527	216.144.210.206	-29.1411520177	-69.399490997
209725	46.165.104.105	4.48289712227	-135.281611845
58068	88.1.51.28	42.7485811423	141.254026203
422006	246.230.161.81	44.9611816766	-53.8765206485
268829	110.213.28.87	61.3821891179	46.4343414839
82382	28.248.26.245	31.6416489402	-10.198786458
390456	151.54.18.4	-83.7323905778	-139.400758057
86014	35.0.169.124	-30.2332208821	-9.19360913539
365318	80.68.209.230	20.4374096565	53.0717105967
75068	180.111.245.141	-25.9710790092	-60.6123830551
298946	235.172.162.163	69.7114804386	109.23812462
241807	11.161.77.183	59.4655465359	-130.533562309
87782	13.241.14.209	-51.2953643118	-39.9331295008
288013	55.226.57.162	-27.332707196	72.7411801032
244851	127.123.169.208	-63.2716849645	-23.3388754674
269257	230.123.79.87	-39.8685627404	-106.817218899
289014	82.120.214.177	80.0417233641	-125.557900471
340374	24.200.187.157	-64.8425414263	-33.8919723271
127219	156.217.68.209	-77.6792730896	-63.9530221802
87788	118.220.114.155	79.0291516111	-128.151250229
340425	175.94.60.177	24.33881204	168.871543166
177780	175.35.52.196	4.73746881239	128.895979342
351842	132.30.26.56	-4.41267259908	1.53740500005
363017	119.66.132.20	75.5054078584	-141.611844729
169828	95.128.157.27	83.9209963352	-148.652181298
123063	64.243.186.205	83.2512903485	91.3593788869
386998	88.161.80.113	11.5694091835	-1.89187930449
114123	182.155.56.73	31.6659638915	49.5911223934
18239	30.32.130.235	52.6794109595	174.405402083
122801	132.255.67.85	51.8204338953	-82.0311689884
48038	99.116.179.155	-22.7434388927	-9.35876806785
264915	118.176.80.19	-65.377808832	9.42481429863
285393	102.40.212.107	-15.8256426767	153.820560319
437401	46.235.10.41	-2.49420000703	1.59549581426
136337	1.200.146.164	-26.9962271418	102.584044367
104872	20.22.235.154	40.2754333516	101.245144058
88676	237.119.75.82	-46.6738172671	-77.7569774677
12612	59.178.3.255	-35.9026841921	-162.840933745
374910	30.178.84.103	-57.1996241026	-9.93594288509
45656	44.146.34.194	18.5550559155	-111.037734728
181322	158.102.173.62	79.4455464334	172.266045676
89350	232.172.145.141	-24.1826486502	-18.3492292955
115626	154.243.116.13	40.1542714402	40.895876294
451204	156.244.1.247	-76.3986183757	-57.6767950359
223934	150.188.140.146	33.9813429046	-54.0258739267
321779	254.114.101.216	-11.8635139413	-78.5490458578
241572	189.43.86.176	74.619042784	61.0602007624
144666	136.106.8.129	-20.6020657827	-0.30903865151
153690	180.250.8.234	90.7581905921	-115.813497217
438177	149.140.28.255	8.28510678964	133.479249252
24418	15.198.117.41	19.7721334753	180.050900852
57795	14.229.71.194	56.5474855429	-5.20302522526
98796	163.17.170.204	-14.4507511881	-85.1880629634
47456	240.130.107.227	-85.5315490461	129.741592584
163409	120.211.8.107	51.820462765	60.6049228069
29185	242.75.242.185	30.4247104586	68.4035705795
357412	6.142.207.25	4.06450011066	-60.1658045892
15777	220.10.192.45	63.2366960469	98.1384593761
2977	29.149.187.124	-9.21701945583	93.2523421264
58338	13.156.77.172	-34.175564094	105.041337357
366287	170.82.189.113	-29.5188514319	-86.4125960169
174101	20.35.54.29	30.7689751924	-1.21152381412
323992	94.23.50.145	37.7292567446	178.64464508
192198	32.217.155.122	71.6812071764	-152.058157359
287601	103.40.249.108	-29.5295772016	-6.20142256475
181198	140.235.168.217	-71.1359175193	123.380665831
117875	78.86.209.30	-47.5072636955	-93.7539154397
33994	77.177.63.22	-32.5638400781	-115.030536634
193043	165.25.161.105	-87.2897057183	101.697187055
292450	185.105.18.252	74.7530971779	139.242991964
318613	232.119.241.116	-64.0672694601	52.271669936
316162	41.119.228.223	54.9482861751	162.388148957
9479	41.92.27.95	68.50482516	-49.5435498807
205759	44.152.38.47	32.7303088497	42.6845255854
376690	116.95.211.141	13.7561656007	26.304893054
424108	195.187.225.245	36.4135333714	-173.714373435
36266	168.190.244.243	61.6295347843	-87.8824442117
415572	19.235.49.215	82.9179894046	88.1312350291
23230	24.139.172.115	-44.6841242156	156.432516433
42689	8.245.218.120	46.2267805655	59.9648830442
243817	34.141.10.147	-25.6438945655	143.786200596
237900	254.231.132.226	33.9640446122	-25.1929625892
66272	91.209.149.230	58.3278882502	-11.423783288
47680	211.6.25.115	79.5196383926	172.298226008
136582	2.217.142.229	-86.7579903124	79.3596331374
39585	97.153.201.154	-56.5921150937	-92.1006753442
216273	231.97.43.139	69.0628455964	39.6837843857
270482	46.180.223.215	18.5517043733	92.0288039808
58537	19.101.234.190	-25.8013175405	-65.4421246308
453527	169.66.182.45	-57.6322476799	83.371086381
323170	184.52.231.164	-9.89483190027	58.5152169011
31205	43.208.81.79	-27.0285102928	-56.1508660113
82387	219.172.47.182	-34.2160124875	-20.7677780554
122633	52.227.114.204	47.9889524211	-68.0926869062
99545	21.59.202.255	-27.7568317097	102.008064171
212473	234.97.181.215	-28.2722044243	102.116694246
394075	235.233.234.246	36.3551419806	-93.8165154863
205650	81.91.89.201	25.0931534171	54.9736637861
268182	197.23.93.158	-84.3293472663	-59.6318862728
159421	81.37.172.56	-59.5692760598	82.8843724535
163384	82.184.252.29	-5.96304856027	-127.910142808
9173	167.108.220.108	41.3442098786	44.7763231275
281738	18.166.40.23	58.7229568294	-126.717279404
228214	249.149.241.236	-7.47361760389	19.5567975753
79971	242.67.70.18	13.2341882519	-156.472432689
15190	191.188.175.78	30.2048020752	-1.26089052591
407258	142.173.211.101	-74.948734475	51.8191172981
344223	241.12.159.194	49.1342286543	70.4065931454
374792	37.17.127.227	-36.4264714966	178.776860013
325994	105.39.188.245	82.2564390141	147.404065932
26004	86.127.153.225	44.2405800728	178.806608064
72789	46.239.28.50	71.3407093629	-140.344578985
44651	141.19.24.171	85.4350090269	-138.765577341
154476	74.146.96.161	-41.9694225384	-167.463722585
189079	175.85.219.26	26.1949213511	55.322195926
289714	62.35.199.126	53.065296407	-93.8134826245
66700	234.188.192.45	-73.3214034023	142.335628049
387756	78.188.85.221	-63.8587201958	-75.4979904293
385334	168.180.213.108	61.5365799077	18.4637036886
427104	242.90.138.84	-59.2190554906	-103.818690783
173006	101.98.166.17	8.62912402112	-104.550778873
313955	206.39.180.32	-59.4848172674	124.028415378
83958	85.78.157.28	-10.3338313951	55.8811539158
83959	23.68.20.102	33.9913649783	-111.861936281
343578	43.242.58.8	8.73488562878	-51.5690818749
133489	137.215.192.1	-54.9595852983	1.14128624118
260116	36.163.249.199	10.6536406435	-76.8525401008
241020	4.160.156.199	62.0116302636	158.981632068
9919	145.249.90.92	65.6137853796	142.375837725
360734	58.185.246.29	-40.9122088458	-102.784432614
352562	199.111.178.23	74.9766563251	-37.3758087174
347916	74.131.226.26	41.497970025	-64.8192147454
209659	7.44.163.31	-6.87126438253	-88.5408239281
346351	68.163.241.109	42.3896802975	137.812679944
164845	30.79.208.163	10.4888054209	9.74089610905
35287	223.209.181.162	24.9070334841	-167.253759099
15886	1.122.181.203	-65.1960765944	1.86757409474
56219	10.232.60.42	-43.0280383073	61.5130809747
86465	158.106.143.114	78.2299255153	-163.056820696
280743	232.78.142.10	-17.0701219439	-52.6687635107
286328	12.3.250.106	-54.5000836517	20.4923301646
377472	13.183.95.18	-62.9245003392	-157.864977831
34914	189.32.67.120	-18.9543697095	129.966962228
151878	188.71.208.85	-47.6769818549	13.5894287607
198168	56.17.131.25	-71.3066665679	-130.73378305
119724	227.230.14.188	75.7945843491	27.7539661992
379068	92.84.77.117	-51.4205763231	164.057533128
58376	11.84.89.239	56.5020639429	-144.048802404
27420	251.54.103.200	-22.1627407338	-163.563142537
341547	123.137.82.65	-2.48460594963	-110.041110433
71091	86.11.222.85	83.8695845043	-61.5023225726
388443	161.118.83.220	-34.2293578731	-17.5998213648
349990	81.214.178.32	-33.3069105658	-103.083949468
163878	93.206.245.82	59.1086546632	13.1744291227
401188	223.36.2.40	-38.4315475083	-3.45719811106
235509	141.137.150.96	-17.21126734	48.091979219
43454	29.170.77.61	-24.7356978773	133.779321669
20026	57.70.15.111	-76.1008863844	-112.811455157
127032	156.218.90.75	76.8405193186	31.5961938439
251486	24.76.185.58	-73.5022489777	-153.830069074
405744	198.28.167.204	74.970305537	-43.8845055641
298860	96.23.125.188	67.6203509011	37.3360014714
221138	125.98.131.117	45.3687613735	163.822890097
126593	109.174.184.173	-58.6817123639	119.74746336
19855	191.65.216.114	-2.30733209594	46.6052630755
150695	33.184.195.49	14.1628608933	35.9108675856
2291	123.125.152.217	89.5839069565	-153.631540164
144675	76.239.134.150	-29.5896386377	-98.3918264706
437331	31.184.115.23	-39.5317015608	86.4772956724
178065	230.245.95.141	65.7765801242	-132.819370672
346815	197.218.153.157	-69.8814666482	127.563034393
390121	68.230.66.177	-8.73734152489	15.304013158
119929	136.6.19.36	-68.2531393514	51.5961101416
235768	234.198.79.156	17.4515214648	40.7465182143
149261	103.109.25.182	35.827943124	-63.8824255767
79234	145.114.204.138	-3.89901776402	-130.149055854
275446	44.234.12.77	-12.2816724943	116.582498744
81195	198.198.85.117	-27.7042408505	-77.3449561754
137077	145.62.252.180	16.1831361986	-72.4719104555
188172	166.227.91.142	62.5123420875	-111.769598921
157373	239.25.25.35	-81.4847005967	-90.4810031393
325268	224.230.205.61	81.623087021	152.433649159
72225	195.219.116.143	78.2543049738	35.0902159451
297990	249.196.218.36	24.5571601094	130.523507266
64407	74.174.171.143	74.7372917305	-54.5322655721
20724	166.47.222.139	-50.4145890675	157.801237244
254382	188.49.106.152	42.0652086379	115.227633331
282908	165.255.170.38	-22.4877239714	77.6847268352
39863	75.60.34.91	-44.5369246251	-103.072080763
260897	253.67.236.60	31.9144779046	-51.3662452645
229713	66.206.34.42	45.8140009277	-48.4511247392
208305	132.47.140.243	26.5354046008	81.2073630806
409118	216.46.201.25	-76.6343036413	125.936588614
257185	17.82.76.31	-9.33271505169	117.021715143
301584	189.168.164.242	54.5817947308	-102.271996682
451172	202.240.241.184	-68.8504148486	-45.403631319
453553	159.246.251.206	55.1230028758	-69.6146260599
110859	139.198.81.1	88.6529007873	-109.058729578
180723	31.11.199.246	46.6511768374	-93.3614840275
67330	122.55.65.210	50.784321184	-81.0566299213
408904	31.220.116.29	69.5186005966	97.8094817257
26040	234.148.116.173	61.3110867014	-121.423134528
157727	163.58.139.58	-88.7502888732	18.3869194925
46661	82.30.81.58	57.0834451139	7.89754446352
156016	110.33.0.64	78.113116167	-2.96728907829
451284	222.51.115.108	33.8556501736	-116.388020618
14012	218.95.111.194	-72.4718514193	-66.7525551566
41365	140.145.179.81	-18.3022409963	-38.1831342978
78830	187.72.48.148	-26.2516327016	-56.9900457341
57097	146.244.28.227	47.9373212654	-127.892569338
12811	24.88.127.110	-5.91584924634	-92.4826303175
410070	161.125.149.210	2.41905399859	-43.9036722527
256478	55.177.118.204	-27.5708099716	10.2163887734
304800	75.230.147.42	-10.7740977363	-112.751482369
382000	98.150.132.24	36.2976623153	-35.2913733947
295177	194.230.56.74	-1.54433127749	144.673316796
65943	198.12.45.184	60.046725697	132.296173935
36009	60.16.61.202	59.1863347897	153.388478143
212300	218.150.50.130	82.4641597166	116.815962016
222805	155.30.129.196	-47.0755241479	67.5183215066
135461	45.192.177.212	17.1780088503	-151.416406678
53971	156.159.222.122	73.4343917082	70.6165042294
278144	134.124.134.202	-40.3383608536	11.8347841382
199249	221.235.125.237	-37.1667874006	27.6744444047
74718	185.126.126.58	-14.3742899094	-7.16947680721
84172	169.193.147.188	-54.007044804	-149.242272177
428815	218.108.252.105	36.9666129624	162.158942023
74770	178.157.188.235	16.7113010964	100.147613508
133037	38.212.92.133	-86.2058965287	89.0415782303
189049	82.231.130.100	70.5098491734	-119.782726742
364252	173.160.68.12	-44.7931630499	-3.4152709333
325772	198.111.203.234	-27.32446154	31.7713552959
290430	235.250.114.130	-72.3284252978	-95.5238229037
4796	101.142.234.100	-24.1975917048	-54.0072954319
311110	234.85.2.86	37.6277731021	-121.333998871
110035	60.134.211.244	-5.39127912378	-136.696019405
170062	222.153.204.237	41.5378053803	48.5053062428
263879	192.253.126.10	-48.0748589001	-92.851905365
136998	118.180.239.217	31.2842802864	-146.188684991
163243	221.4.170.246	-75.2313735152	102.978147653
37379	149.96.24.17	71.390269459	-93.5444972014
387880	242.104.66.215	-68.4536492523	-163.246625673
219952	93.92.69.16	-8.8312237101	4.84240544279
419022	73.0.251.154	2.08154468439	92.996133057
224554	221.196.73.72	87.4257816324	96.7998461094
112634	220.137.243.121	-68.6881517647	-155.94455246
181454	30.160.175.120	24.0005527233	-107.449894654
